registry_id,source_region,address,road_address,legal_dong_code,sigungu_code,building_registry_pk,building_name,primary_main_use,approval_year,unit_count,observed_floor_count,total_observed_area_m2,has_title_section,has_unit_section,has_floor_section,has_area_section,violation_status,data_completeness_score,old_building_flag,non_residential_use_flag,basement_or_unknown_floor_flag,missing_approval_year_flag,registry_weak_label,risk_reasons
233ea77b678bb775,경기,경기도 고양시 덕양구 주교동 272-1번지,경기도 고양시 덕양구 원당로59번길 94-7 (주교동),10100,41281,11041117520,윤창아파트,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,1,0,1,basement_or_unknown_floor|low_data_completeness
235f23306f618f80,서울,서울특별시 도봉구 쌍문동 21-5번지,서울특별시 도봉구 도봉로133길 50 (쌍문동),10500,11320,10111563,창동교회,종교시설,1998,0,1,0.0,1,0,0,0,unknown,0.833,1,1,1,0,1,old_building|non_residential_main_use|basement_or_unknown_floor
236cd5142cef077b,경기,경기도 고양시 일산서구 일산동 540-6번지,,10100,41287,11041237137,,"창고,주택",2022,0,1,0.0,1,0,0,0,unknown,0.833,0,0,0,0,0,
237363543e5e589f,서울,서울특별시 관악구 봉천동 1-65번지,서울특별시 관악구 청림3다길 9 (봉천동),10100,11620,102215324,,다가구주택,2002,0,3,265.8,1,0,1,0,unknown,0.833,1,0,0,0,1,old_building
2386d33e8ab4aba4,서울,서울특별시 강동구 명일동 15번지,서울특별시 강동구 고덕로 210 (명일동),10100,11740,1026138498,삼익그린맨션,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2388af8b6cf17d4d,서울,서울특별시 강서구 염창동 57번지,서울특별시 강서구 양천로67길 50-33 (염창동),10100,11500,1017171449,지오빌,아파트,2022,1,2,100.46,0,1,0,1,unknown,0.833,0,0,1,0,1,basement_or_unknown_floor
23a00a930a861b08,서울,서울특별시 강서구 염창동 65번지,서울특별시 강서구 양천로67길 71-3 (염창동),10100,11500,10171100318515,진영리버타운,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
23a86471df0987f2,경기,경기도 고양시 일산서구 일산동 524-8번지,경기도 고양시 일산서구 일중로 9 (일산동),10100,41287,1000000000000003934627,,일반음식점,2024,0,3,4799.82,1,0,1,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
23bd3a7f77fc1ddf,인천,인천광역시 남동구 구월동 3-18번지,인천광역시 남동구 석산로228번길 17-8 (구월동),10100,28200,105816253,,다세대주택,1991,0,3,262.56,1,0,1,0,unknown,0.833,1,0,0,0,1,old_building
23eccaea5fdb1266,경기,경기도 구리시 갈매동 136-12번지,경기도 구리시 갈매순환로 229 (갈매동),10100,41310,11091256,,소매점,2007,0,1,133.14,1,0,1,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
2411b8e709d7dd3b,서울,서울특별시 강북구 미아동 3-218번지,서울특별시 강북구 도봉로18다길 21-16 (미아동),10100,11305,10101888,,단독주택,1997,0,1,182.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
241764feb8cb665b,인천,인천광역시 남동구 구월동 3-26번지,인천광역시 남동구 당좌로35번길 8-1 (구월동),10100,28200,10581100331207,삼성주택,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
24195df8b57960a4,인천,인천광역시 강화군 강화읍 신문리 24번지,인천광역시 강화군 신문길 7 (강화읍 신문리),25021,28710,1062128497,,주택,1935,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
241b33ae421a1c16,인천,인천광역시 동구 만석동 1-89번지,인천광역시 동구 보세로26번길 23 (만석동),10100,28140,10551203,99동,공장,1994,0,1,1285.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
241c55bb9ee45ef3,인천,인천광역시 미추홀구 숭의동 1-10번지,인천광역시 미추홀구 경인로 150 (숭의동),10100,28177,10561100237772,한우리,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
242a3c9d9000dbe7,인천,인천광역시 강화군 강화읍 신문리 205-5번지,인천광역시 강화군 강화대로 429 (강화읍 신문리),25021,28710,1062135827,중앙시장,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,1,0,1,basement_or_unknown_floor|low_data_completeness
2450d8a11d18971c,서울,서울특별시 강남구 역삼동 601-23번지,서울특별시 강남구 봉은사로4길 9 (역삼동),10100,11680,10241119676,,다세대주택,2022,0,2,35.17,0,0,0,1,unknown,0.833,0,0,1,0,1,basement_or_unknown_floor
245341fe97348952,인천,인천광역시 연수구 옥련동 81-19번지,인천광역시 연수구 독배로 109 (옥련동),10100,28185,105711718,,다세대주택,2002,0,4,896.96,1,0,1,0,unknown,0.833,1,0,0,0,1,old_building
24570893f57cce86,인천,인천광역시 강화군 강화읍 신문리 2-43번지,인천광역시 강화군 강화대로403번길 4 (강화읍 신문리),25021,28710,106217690,,제2종근린생활시설,2001,0,1,0.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
24582dd7143a328e,서울,서울특별시 강북구 미아동 3-74번지,서울특별시 강북구 오패산로30길 71 (미아동),10100,11305,10101789,,단독주택,1969,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
246a4a37cb1a35aa,서울,서울특별시 금천구 가산동 29-10번지,서울특별시 금천구 벚꽃로46다길 12 (가산동),10100,11545,1019117161,,기숙사,1992,0,1,217.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
2471e8fb508702f6,서울,서울특별시 강동구 명일동 15번지,서울특별시 강동구 고덕로 210 (명일동),10100,11740,1026138780,삼익그린맨션,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
248c54376f5cb995,서울,서울특별시 도봉구 쌍문동 11-5번지,서울특별시 도봉구 도봉로139길 102 (쌍문동),10500,11320,1011117030,선우아파트,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2498030335bded7e,인천,인천광역시 연수구 옥련동 116-63번지,인천광역시 연수구 청량로239번길 24 (옥련동),10100,28185,10571652,,주택,1985,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
249bdd62ca7f8044,인천,인천광역시 부평구 부평동 10-228번지,인천광역시 부평구 길주남로 112-19 (부평동),10100,28237,10591142149,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
24bdd02dd4f88628,서울,서울특별시 강동구 명일동 15번지,서울특별시 강동구 고덕로 210 (명일동),10100,11740,1026139058,삼익그린맨션,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
24c07afbc77e73cb,서울,서울특별시 광진구 중곡동 18-3번지,서울특별시 광진구 용마산로28길 6 (중곡동),10100,11215,10061100205914,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
24c4bab792a7b08a,경기,경기도 고양시 일산서구 일산동 551-16번지,경기도 고양시 일산서구 고양대로 701-6 (일산동),10100,41287,11041100176588,대명아트빌,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
24dc09c4475724f7,인천,인천광역시 동구 만석동 1-52번지,인천광역시 동구 보세로26번길 24-50 (만석동),10100,28140,10551100186185,해양조선,공장,2019,0,1,2344.2,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
24fb7838094110d0,서울,서울특별시 관악구 봉천동 1-498번지,서울특별시 관악구 청림3길 38 (봉천동),10100,11620,1022119165,,단독주택,1970,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
24fe1143ca017e5d,서울,서울특별시 관악구 봉천동 1-85번지,서울특별시 관악구 청림3길 37 (봉천동),10100,11620,1022124461,도담어린이집,어린이집,2002,0,3,1292.44,1,0,1,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
24fe2a63f4018728,경기,경기도 고양시 일산동구 식사동 236-4번지,경기도 고양시 일산동구 견달산로210번길 45-15 (식사동),10100,41285,11041100226825,루미나리,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2507f8d72291c126,서울,서울특별시 강남구 역삼동 601-10번지,서울특별시 강남구 봉은사로4길 10 (역삼동),10100,11680,1024112301,,근린생활시설,1989,0,1,361.3,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
25124ef64fb35bd1,서울,서울특별시 광진구 중곡동 18-4번지,서울특별시 광진구 용마산로28길 8 (중곡동),10100,11215,10061100230895,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2514b47e38c0875e,서울,서울특별시 관악구 봉천동 1-1116번지,서울특별시 관악구 청림3길 84 (봉천동),10100,11620,1022191847,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
251a9b4c08e103f9,서울,서울특별시 광진구 중곡동 18-23번지,서울특별시 광진구 용마산로 138 (중곡동),10100,11215,1006127448,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2521f4e0b4df20ee,서울,서울특별시 관악구 봉천동 1-69번지,서울특별시 관악구 청림3길 49 (봉천동),10100,11620,1022188545,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
252c5c5538b141d6,서울,서울특별시 구로구 신도림동 271-25번지,서울특별시 구로구 신도림로19길 144 (신도림동),10100,11530,10181100189158,신도림삼성쉐르빌 1,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2545567cfe0f177a,경기,경기도 과천시 문원동 15-16번지,경기도 과천시 공원마을2길 39 (문원동),10200,41290,11081171,,"단독주택,다가구주택",2003,0,1,242.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
254fdff15fdc2dd8,인천,인천광역시 미추홀구 숭의동 1-10번지,인천광역시 미추홀구 경인로 150 (숭의동),10100,28177,10561100237783,한우리,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2554c3f03bbba5c9,인천,인천광역시 남동구 구월동 2번지,,10100,28200,105811817,,단독주택,1974,0,1,56.85,1,0,1,0,unknown,0.833,1,0,0,0,1,old_building
255730a28d8587b6,인천,인천광역시 미추홀구 숭의동 1-10번지,인천광역시 미추홀구 경인로 150 (숭의동),10100,28177,10561100237773,한우리,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2558595551048525,서울,서울특별시 금천구 가산동 7-17번지,서울특별시 금천구 벚꽃로 338 (가산동),10100,11545,101916126,,다가구주택(8가구),2006,0,1,109.7,1,0,0,0,unknown,0.833,0,0,0,0,0,
255a7039db757242,인천,인천광역시 부평구 부평동 10-241번지,인천광역시 부평구 장제로205번길 46 (부평동),10100,28237,1059125869,성지그린빌,다세대주택,2001,0,1,164.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
25611b6c4ad9147e,인천,인천광역시 옹진군 북도면 모도리 267-1번지,인천광역시 옹진군 모도로140번길 19-16 (북도면 모도리),31023,28720,1000000000000001872425,모도파라다이스,,2023,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2561590ac4fe4037,서울,서울특별시 구로구 신도림동 281-96번지,서울특별시 구로구 구로중앙로42길 128-14 (신도림동),10100,11530,1018110129,,근린생활시설,1996,0,1,97.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
2561f3998ef01c65,인천,인천광역시 계양구 효성동 8-20번지,인천광역시 계양구 새벌로171번길 5 (효성동),10100,28245,106012088,대경넥스텔,"공동주택, 근린생활시설",2002,0,1,279.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
256556cf853748ba,경기,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714454,힐스테이트 가평 더뉴클래스,,2023,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2568e391690d435d,경기,경기도 과천시 문원동 15-4번지,경기도 과천시 공원마을1길 41-1 (문원동),10200,41290,11081160,가동,제2종근린생활시설 및 단독주택(다가구주택-3가구),2002,0,1,248.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
257b26afce3be5c9,서울,서울특별시 노원구 월계동 18번지,서울특별시 노원구 마들로 31 (월계동),10200,11350,101213204,그랑빌아파트,"지하주차장,기계실,전기실,대피소",2002,0,1,0.0,1,0,0,0,unknown,0.833,1,1,1,0,1,old_building|non_residential_main_use|basement_or_unknown_floor
258897751b816d8d,경기,경기도 고양시 일산동구 식사동 231-1번지,경기도 고양시 일산동구 견달산로210번길 47-5 (식사동),10100,41285,11041100324890,드림팰리스,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
25b892b427635a29,경기,경기도 고양시 덕양구 주교동 197-5번지,경기도 고양시 덕양구 고양대로 1306 (주교동),10100,41281,110418321,,제2종근린생활시설,1995,0,1,327.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
25bab6ab31d1623d,인천,인천광역시 서구 백석동 블록,인천광역시 서구 한들로 33 (백석동),10100,28260,1000000000000002032438,검암역 로열파크씨티 푸르지오 1단지,,2023,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
25c33b70ca2d8d0a,서울,서울특별시 강남구 역삼동 755-1번지,서울특별시 강남구 역삼로 314 (역삼동),10100,11680,1024124535,개나리 푸르지오,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
25c551f2cc8e1d86,서울,서울특별시 강남구 역삼동 601-23번지,서울특별시 강남구 봉은사로4길 9 (역삼동),10100,11680,10241119674,,다세대주택,2022,0,2,47.79,0,0,0,1,unknown,0.833,0,0,1,0,1,basement_or_unknown_floor
25ecd482ab538840,경기,경기도 고양시 덕양구 주교동 273-1번지,경기도 고양시 덕양구 원당로59번길 120 (주교동),10100,41281,11041103853,예중파크뷰아파트,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
25efbbeece8fe9d6,경기,경기도 군포시 당동 14-1번지,경기도 군포시 공단로 149 (당동),10100,41410,111319585,아이밸리 군포,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,1,0,1,basement_or_unknown_floor|low_data_completeness
260488e946b2b00f,인천,인천광역시 동구 만석동 1-35번지,인천광역시 동구 만석부두로7번길 15-11 (만석동),10100,28140,10551100177421,,일반공장,2010,0,2,1375.6,1,0,1,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
2606502339ee501d,경기,경기도 고양시 일산서구 일산동 548-3번지,경기도 고양시 일산서구 일중로 37 (일산동),10100,41287,11041238384,,근린생활시설,2022,0,1,0.0,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
260b8f0e7ba29fef,서울,서울특별시 도봉구 쌍문동 19-2번지,서울특별시 도봉구 도당로2길 7 (쌍문동),10500,11320,10111100197683,,제2종근린생활시설,2014,0,1,172.0,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
2617a19c4132219e,인천,인천광역시 부평구 부평동 10-233번지,인천광역시 부평구 주부토로100번길 20 (부평동),10100,28237,10591100263630,스마트빌,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2627ba37209efb29,경기,경기도 군포시 당동 173-1번지,경기도 군포시 공단로 37 (당동),10100,41410,11131595,,공장,1997,0,1,1607.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
262fc3ac7636a638,경기,경기도 김포시 북변동 167-6번지,경기도 김포시 중봉로115번길 42-27 (북변동),10100,41570,11231100518051,,"제1,2종근린생활시설",2022,0,1,532.0,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
263aad7f1dfeece1,서울,서울특별시 관악구 봉천동 1-469번지,서울특별시 관악구 청림5길 81 (봉천동),10100,11620,102217381,,단독주택,1987,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
263beef5107a18c7,인천,인천광역시 부평구 부평동 10-228번지,인천광역시 부평구 길주남로 112-19 (부평동),10100,28237,10591142141,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
263fb8ef3780008f,경기,경기도 고양시 일산동구 식사동 210-1번지,경기도 고양시 일산동구 사리현로 24-75 (식사동),10100,41285,11041204934,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26467322f7185e7e,경기,경기도 군포시 당동 44-8번지,경기도 군포시 공단로 117 (당동),10100,41410,11131100215400,화인파워렉스빌딩,물품 제조공장,2019,0,6,4452.1,1,0,1,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
264ed0db252ea815,경기,경기도 고양시 일산동구 식사동 210-1번지,경기도 고양시 일산동구 사리현로 24-75 (식사동),10100,41285,11041204931,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,1,0,1,basement_or_unknown_floor|low_data_completeness
265f0db250bf4806,인천,인천광역시 동구 만석동 2-23번지,인천광역시 동구 만석부두로 16-3 (만석동),10100,28140,10551230,4동,공장,2001,0,1,0.0,1,0,0,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
26629c266e879332,서울,서울특별시 관악구 봉천동 1-443번지,서울특별시 관악구 관악로38길 17 (봉천동),10100,11620,1022123285,,단독주택,1988,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
2674919e8e646fd0,서울,서울특별시 구로구 신도림동 271-25번지,서울특별시 구로구 신도림로19길 144 (신도림동),10100,11530,10181100189154,신도림삼성쉐르빌 1,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
268942b7c93a21a1,인천,인천광역시 서구 백석동 블록,인천광역시 서구 한들로 78 (백석동),10100,28260,1000000000000004024612,지젤메디컬타워,,2024,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2694a56a6a041330,인천,인천광역시 서구 백석동 블록,인천광역시 서구 한들로 33 (백석동),10100,28260,1000000000000002031650,검암역 로열파크씨티 푸르지오 1단지,,2023,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26a4743de6f03d85,인천,인천광역시 옹진군 북도면 신도리 451-2번지,인천광역시 옹진군 신도로 842 (북도면 신도리),31022,28720,10631100171489,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26a64371e578f60f,인천,인천광역시 연수구 옥련동 116-53번지,인천광역시 연수구 비류대로156번길 11 (옥련동),10100,28185,10571646,,주택,1985,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
26aa0adcee76becf,경기,경기도 광명시 광명동 24-16번지,경기도 광명시 광삼로13번길 28-9 (광명동),10100,41210,10981724,,단독주택,1976,0,1,1.42,1,0,1,0,unknown,0.833,1,0,0,0,1,old_building
26b16d93cc95e74a,인천,인천광역시 미추홀구 숭의동 1-114번지,인천광역시 미추홀구 경인로142번길 53 (숭의동),10100,28177,105612215,,"주택, 근린생활시설",1991,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
26b9499abc3b9809,인천,인천광역시 부평구 부평동 10-233번지,인천광역시 부평구 주부토로100번길 20 (부평동),10100,28237,10591100263626,스마트빌,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26c2659f04055bbe,서울,서울특별시 구로구 신도림동 271-25번지,서울특별시 구로구 신도림로19길 144 (신도림동),10100,11530,10181100189346,신도림삼성쉐르빌 1,오피스텔,2010,0,1,15.0,1,0,1,0,unknown,0.833,0,0,0,0,0,
26c405f879eb2be1,인천,인천광역시 계양구 효성동 1-12번지,인천광역시 계양구 길마로88번길 7 (효성동),10100,28245,1060113220,원익그린맨션,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26c958acce078207,경기,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714652,힐스테이트 가평 더뉴클래스,,2023,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26cfe935b7a3bf41,경기,경기도 김포시 북변동 116-4번지,,10100,41570,112313587,,단독주택,2022,0,1,428.88,1,0,1,0,unknown,0.833,0,0,0,0,0,
26cff134788ec852,경기,경기도 구리시 갈매동 510번지,경기도 구리시 갈매순환로204번길 65 (갈매동),10100,41310,11091100207256,구리 스마트벤처타워,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
26e05ac588558feb,인천,인천광역시 미추홀구 숭의동 1-96번지,인천광역시 미추홀구 수봉로33번길 29 (숭의동),10100,28177,105612198,,"근생, 주택",1997,0,1,87.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
270100920c7cc88d,인천,인천광역시 부평구 부평동 10-66번지,인천광역시 부평구 장제로221번길 23 (부평동),10100,28237,10591100251177,다온그린빌,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
271294f07dca11a3,경기,경기도 과천시 문원동 15-31번지,경기도 과천시 공원마을3길 49 (문원동),10200,41290,11081100179136,갤러리 House,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
27155ee54a15e4c2,인천,인천광역시 동구 만석동 1-53번지,인천광역시 동구 보세로26번길 24-36 (만석동),10100,28140,10551100181482,,공장,2013,0,1,0.0,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
271aadb1afbd19b0,경기,경기도 고양시 일산서구 일산동 525-21번지,경기도 고양시 일산서구 고양대로 724-8 (일산동),10100,41287,11041320774,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
27323bed4f0fb3c3,서울,서울특별시 구로구 신도림동 276-5번지,서울특별시 구로구 신도림로19길 116 (신도림동),10100,11530,10181100229814,리버스타운,"도시형생활주택(단지형다세대주택-16세대) 및 제1,2종근린생활시설",2016,0,1,690.0,1,0,0,0,unknown,0.833,0,0,0,0,0,
27437e382560fd61,경기,경기도 구리시 갈매동 162-7번지,경기도 구리시 담터길21번길 53 (갈매동),10100,41310,11091100185124,,"소매점, 제2종근린생활시설(사무소)",2015,0,1,793.0,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
274c0be3889c2494,경기,경기도 광주시 경안동 11-50번지,경기도 광주시 중앙로154번길 21 (경안동),10100,41610,1125121152,,단독주택,2004,0,1,415.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
2751541f3e9fdfdd,인천,인천광역시 미추홀구 숭의동 1번지,,10100,28177,105612161,,단독주택,2022,0,1,35.7,1,0,1,0,unknown,0.833,0,0,0,0,0,
2762b5f74e6f4b14,경기,경기도 군포시 당동 48-7번지,경기도 군포시 공단로 137 (당동),10100,41410,1000000000000004063328,,기타공장,2024,0,6,10220.14,1,0,1,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
27840fcdeac5790c,인천,인천광역시 남동구 구월동 3-26번지,인천광역시 남동구 당좌로35번길 8-1 (구월동),10100,28200,10581100331209,삼성주택,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2784236a7bbdfc34,인천,인천광역시 중구 중앙동2가 12번지,인천광역시 중구 신포로27번길 61 (중앙동2가),10200,28110,10541648,,영업소,2022,0,1,0.0,1,0,0,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
2788fb788a3a8568,인천,인천광역시 옹진군 북도면 시도리 1-30번지,인천광역시 옹진군 시도로86번길 396 (북도면 시도리),31021,28720,10631100178809,,휴게음식점,2011,0,1,65.79,1,0,1,0,unknown,0.833,0,1,0,0,1,non_residential_main_use
278e161ba150a8ad,경기,경기도 광명시 광명동 24-32번지,경기도 광명시 연서일로17번길 29-12 (광명동),10100,41210,10981732,,기타제1종근린생활시설,1988,0,2,628.24,1,0,1,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
27b157b247c55544,서울,서울특별시 도봉구 쌍문동 13-2번지,서울특별시 도봉구 도당로 18 (쌍문동),10500,11320,1011117194,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
27bc96945a29203c,경기,경기도 고양시 일산서구 일산동 524-16번지,경기도 고양시 일산서구 일중로 17 (일산동),10100,41287,11041325944,포오스프라자,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
27ccc7ea0b562890,서울,서울특별시 강서구 마곡동 4-2번지,서울특별시 강서구 양천로47길 106-1 (마곡동),10500,11500,10171100249998,청솔씨티빌,다세대주택,2022,0,2,60.62,0,0,0,1,unknown,0.833,0,0,1,0,1,basement_or_unknown_floor
27de12fedf454086,인천,인천광역시 옹진군 북도면 시도리 27번지,,31021,28720,10631570,,축사,1997,0,1,704.2,1,0,1,0,unknown,0.833,1,1,0,0,1,old_building|non_residential_main_use
27f011c5e105bd81,인천,인천광역시 옹진군 북도면 시도리 50-13번지,인천광역시 옹진군 시도로86번길 291-74 (북도면 시도리),31021,28720,10631100200684,,단독주택,2018,0,2,1060.76,1,0,1,0,unknown,0.833,0,0,0,0,0,
27f311b1f1f6c69f,경기,경기도 광주시 경안동 10-24번지,경기도 광주시 광주대로71번길 6 (경안동),10100,41610,11251100247151,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
27fe553708e0d80c,경기,경기도 고양시 일산서구 일산동 552-6번지,경기도 고양시 일산서구 고양대로 705-23 (일산동),10100,41287,11041239827,,단독주택,1978,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
2800b579e9f01005,서울,서울특별시 강동구 명일동 42번지,서울특별시 강동구 고덕로62길 76 (명일동),10100,11740,102611815,우성아파트,아파트,1986,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
2807eb76570ff2de,인천,인천광역시 중구 중앙동2가 3-2번지,인천광역시 중구 제물량로206번길 21 (중앙동2가),10200,28110,10541100226111,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
2812a89c6a8f1307,인천,인천광역시 미추홀구 숭의동 1-65번지,인천광역시 미추홀구 수봉로33번길 28-2 (숭의동),10100,28177,105612182,,주택,1971,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
281e790ca6373567,인천,인천광역시 계양구 효성동 8-1번지,인천광역시 계양구 새벌로171번길 11-1 (효성동),10100,28245,106012080,대경넥스텔,공동주택,2002,0,1,0.0,1,0,0,0,unknown,0.833,1,0,0,0,1,old_building
281fa35466e9ec4a,서울,서울특별시 도봉구 쌍문동 13-2번지,서울특별시 도봉구 도당로 18 (쌍문동),10500,11320,1011117096,,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
281facf0d09c6c4a,서울,서울특별시 강남구 대치동 511번지,서울특별시 강남구 삼성로 150 (대치동),10600,11680,1024125595,한보미도맨션209동,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
282c36042907ff9b,서울,서울특별시 구로구 신도림동 271-25번지,서울특별시 구로구 신도림로19길 144 (신도림동),10100,11530,10181100189302,신도림삼성쉐르빌 1,,2022,1,1,0.0,0,1,0,0,unknown,0.667,0,0,0,0,1,low_data_completeness
